278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Baseball"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Basketball"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Cross Country"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Football"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Golf"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Lacrosse"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Rowing/Crew"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Swim & Dive"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Tennis"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Track & Field"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Men's Wrestling"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Basketball"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Cross Country"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Field Hockey"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Golf"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Gymnastics"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Lacrosse"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Rowing/Crew"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Soccer"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Softball"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Swim & Dive"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Tennis"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Track & Field"
278,"Peace College ","North Carolina","Peace Pacers","http://www.gopeacepacers.org/","Women's Volleyball"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Baseball"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Basketball"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Cross Country"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Football"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Golf"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Lacrosse"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Rowing/Crew"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Swim & Dive"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Tennis"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Track & Field"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Men's Wrestling"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Basketball"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Cross Country"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Field Hockey"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Golf"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Gymnastics"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Lacrosse"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Rowing/Crew"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Soccer"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Softball"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Swim & Dive"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Tennis"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Track & Field"
23,"Trinity College ","Connecticut","Trinity College Athletics","http://athletics.trincoll.edu/","Women's Volleyball"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Baseball"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Basketball"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Cross Country"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Football"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Golf"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Lacrosse"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Rowing/Crew"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Swim & Dive"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Tennis"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Track & Field"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Men's Wrestling"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Basketball"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Cross Country"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Field Hockey"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Golf"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Gymnastics"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Lacrosse"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Rowing/Crew"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Soccer"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Softball"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Swim & Dive"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Tennis"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Track & Field"
270,"William Smith College ","New York","Hobart and William Smith Colleges Athletics","http://www.hwsathletics.com/","Women's Volleyball"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Baseball"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Basketball"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Cross Country"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Football"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Golf"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Lacrosse"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Rowing/Crew"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Swim & Dive"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Tennis"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Track & Field"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Men's Wrestling"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Basketball"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Cross Country"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Field Hockey"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Golf"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Gymnastics"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Lacrosse"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Rowing/Crew"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Soccer"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Softball"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Swim & Dive"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Tennis"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Track & Field"
161,"Augsburg College","Minnesota","Augsburg College Athletics","http://athletics.augsburg.edu/","Women's Volleyball"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Baseball"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Basketball"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Cross Country"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Football"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Golf"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Lacrosse"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Rowing/Crew"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Swim & Dive"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Tennis"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Track & Field"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Men's Wrestling"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Basketball"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Cross Country"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Field Hockey"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Golf"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Gymnastics"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Lacrosse"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Rowing/Crew"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Soccer"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Softball"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Swim & Dive"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Tennis"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Track & Field"
96,"University of Southern Maine ","Maine","University of Southern Maine Athletics","http://southernmainehuskies.com/","Women's Volleyball"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Baseball"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Basketball"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Cross Country"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Football"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Golf"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Lacrosse"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Rowing/Crew"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Swim & Dive"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Tennis"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Track & Field"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Men's Wrestling"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Basketball"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Cross Country"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Field Hockey"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Golf"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Gymnastics"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Lacrosse"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Rowing/Crew"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Soccer"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Softball"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Swim & Dive"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Tennis"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Track & Field"
154,"Albion College ","Michigan","Albion College - Briton Sports Home | Albion College Sports","http://www.albion.edu/sports/","Women's Volleyball"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Baseball"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Basketball"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Cross Country"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Football"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Golf"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Lacrosse"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Rowing/Crew"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Swim & Dive"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Tennis"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Track & Field"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Men's Wrestling"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Basketball"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Cross Country"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Field Hockey"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Golf"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Gymnastics"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Lacrosse"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Rowing/Crew"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Soccer"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Softball"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Swim & Dive"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Tennis"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Track & Field"
114,"Bridgewater State University ","Massachusetts","Bridgewater State University Athletics :","http://bscbears.com/","Women's Volleyball"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Baseball"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Basketball"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Cross Country"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Football"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Golf"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Lacrosse"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Rowing/Crew"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Swim & Dive"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Tennis"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Track & Field"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Men's Wrestling"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Basketball"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Cross Country"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Field Hockey"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Golf"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Gymnastics"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Lacrosse"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Rowing/Crew"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Soccer"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Softball"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Swim & Dive"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Tennis"
181,"Millsaps College ","Mississippi","Millsaps College Athletics","http://gomajors.com/","Women's Track & Field"
